,full_text,emotion
301,nilai pretest praktikum nilai ipsemester ipk kerja target kantor kalau piinis iku skp kalau dusen ada bkd jadi banyak nilai lainnya santai,Neutral
302,wta kalau gini gimana biar kaya normal money,Neutral
303,ada menonjol semua biasa,Neutral
304,normal la saya kena reject,Neutral
305,salam phia perkenalkan gading baskara gading biasa disapa ada agenda apa akhir pekannya,Neutral
306,kalau kecil powernya se manusia biasa kalau gede powernya lebih gede ikuti ukuran badan geraknya jadi lambat tahan lama,Neutral
307,ngirim kok pesan ngirim tuh duit lumayan beli kuota buat balas pesannya,Neutral
308,siapa yang allah kehendaki kebaikan padanya allah menimpakan musibah ujian cobaan padanya hari bukhari,Neutral
309,halo admin mau tanya syarat terbang juanda kualanamu kalau vaksin dosis pakai antigen harus pacar iya tesnya diambil luar disediakan bandara iya saya naik penerbangan pertama besok terima kasih,Neutral
310,saja,Neutral
311,ws masuk perencanan tinggal nunggu,Neutral
312,penghargaan adalah gubernur sebelumnya anies terima colek pdip,Neutral
313,biasa nya kalian mgespace iya,Neutral
314,simpang muara antrian kendaran normal diketiga kaki simpang situasi arus lalulintas lancar,Neutral
315,baiklah berangkat sendiri,Neutral
316,betul juga mikinya kalau waktu nikah mau konsul kehamilan maunya pakai dokter biasa dipakai keluarga ku waktu hamil lebih aman,Neutral
317,habis nonton hole live suara courtney stabil sangat kalau kelakuannya normal mungkin gwe ngestan,Neutral
318,hidup sekali jadi nikmai kawan d,Neutral
319,normal german pro globohomo dunno iya tell me,Neutral
320,kalau tanya mau lanjutin lumayan normal si oiya mungkin temenmu cari semangat,Neutral
321,setuju segala statmentmu tadi saja khusus indonesia diiplementasikan itu amatlah berat bahkan pemerintah jika bikin kebijakan ini sulit bakal banyak pertentangan kaum maha suci baik verbal maupun fisik nantinya,Neutral
322,memang kehilangan member sakit hatinya luar biasa,Neutral
323,empire of corpses ceritanya ilmuan berusaha buat ngehidupin orang mati tentu orang dihidupkam tidak sempurna jadi melakulan perjalanan buat mecahin misteri terakhir penelitiannya,Neutral
324,biasa nyanyi jam segini auto bid,Neutral
325,yang terlihat tenang padahal sedang berantakan yang terlihat bahagia padahal sedihnya luar biasa,Neutral
326,mamak santai sejenak bocil jalan kaki barang ayahnya,Neutral
327,dapat cerita hasil dengar kajian ustad hanan attaki bukan hasil baca sembarangan bukan hasil googling bukan dari bible kalau asumsi dikata tidak y anggap itu pertanyaan dari pikiran yang dangkal terimakasih,Neutral
328,ditunggu kabar baikny iya,Neutral
329,dibungkus plastik selesai baca memang dijaga suhunya kalau mau halamannya awet yang pakai ziplock yang pakai plastik bening pembungkus biasa kalau terlanjur kuning dikurangin kuningnya cara diamplas pelan plan,Neutral
330,normal dong,Neutral
331,sayur apa pak dhe,Neutral
332,closed plot with angin laut menerpa tubuhnya terasa dingin tidak melebihi apa biasa hadapi mantel tebal bagian seragam lengkapnya membantu menjaga rasa hangat ia dengar tempat tujuan tidak sedingin,Neutral
333,sibuk sekolah sama kegiatan organisasi sygg awal tahun kamu apa kabar,Neutral
334,ikuti pa kabar ratu,Neutral
335,kangenn kee apa kabar,Neutral
336,malam mau dicoba semoga takdir menyatukan dialam mimpi,Neutral
337,diberi keistimewaan malah memalukan apa kabar komisaris ahok cc,Neutral
338,hai sobat bri pesan kami respon melalui dm akun resmi bri terdapat centang biru verified channel private resmi bri melalui whatsapp nomor tks shima,Neutral
339,assalamualaikum semangat pagi semoga hari diberikan rizki berlipat ganda amin semoga da rejeki kabar baik hari amin,Neutral
340,luat biasa,Neutral
341,perbuatan salah biasa manusia perbuatan pura pura sbenarnya mnimbulkan permusuhan penghianatan,Neutral
342,halo halo apa kabar,Neutral
343,alhamdulillah jimin sembuh sudah pulih kabar indah,Neutral
344,extra shot awak espresso shot dia sama banyak americano itu rasa pahit kalau tak biasa,Neutral
345,apa kabar semester,Neutral
346,bagaimana cara menonaktifkan karyawan mengundurkan diri apa persyaratannya,Neutral
347,dunia lebih indah kecil didalam semesta luar biasa,Neutral
348,oke jangan berlebihan sewajarnya,Neutral
349,makan mangga normal nya kalau matang perlu ditambahkan apa sudah enak kalau pencit mangga matang ditambah gula merah lah garam lah asem jawa lah cabe lah dlsb kebanyakan tambahnya makan belum matang,Neutral
350,dunia hampir perang dunia hidup kok halu parah mbak mbak mending urusin keluarga harta paling berharga keluarga mbok biarkan orang mau cari bahagianya sendiri gosah diganggu,Neutral
351,padahal vaksin kedua biasa,Neutral
352,halo admin sekarang stasiun tap in tap out menggunakan tapcash tadinya biasa pakai tapcash pp stasiun tigaraksa sejak bulan januari tidak bisa,Neutral
353,walaupun ini bisa memilikinya lewat mimpi apa-apa semoga suatu nanti mimpi akan menjadi nyata,Neutral
354,tetua kampung cerita dahulu wabah kolera menyerang banyak orang meninggal selama kuburan penuh hmpr hari rakyat meninggal wabah membandingkan cerita jumlah orang meninggal kampung normal ada lonjakan berarti hapus status pandemi bung,Neutral
355,kritik buat faisal bakri oligarki sudah sejak orde baru jangan framing ada jaman jokowi judulnya sudah jujur,Neutral
356,jadi kalau banjir macet polusi jangan nyalahin gubernur iya kak mau kim jong un jadi gubernur iya tetap jadi salahkan dirimu sendiri masih mau tinggal jakarta salahkan tuhan menciptakan,Neutral
357,ko pusing dichat biasa ujungnya kapan iya ketemu jodoh iya iya si kamu thun tahun inii iya allah semoga dijauhkan sikap mba mba ngerengek soal jodoh desperate nikah ngebettss minta dinikahin,Neutral
358,kamu terburu buru baru avail bulan maret bulan menerima hoy rent silakan hubungi ibunda saya jika yang kamu tanyakan i wish you a good day sender,Neutral
359,kabar baik,Neutral
360,sekarang berita dukacita mulai sliwar sliwer wag mas teman saudara lama berkabar tetiba kasih kabar duka ealaah gusti ngene lho isih ora percaya pandemi pergi,Neutral
361,minta maaf memberitahu semua orang soal ibumu kangen menjadi temanmu kamu baik baik saya melihatmu lily,Neutral
362,rampok rumahnya kalau,Neutral
363,iya do saja mana baik kalau sbgai masyarakt bisa berdo a bila kecurangan tidak adil semoga hari akhir azab nya diksh sepediha nya dimasukkin neraka jahanam walaupn kelak taubat amin,Neutral
364,kemarin kepalaku pusing terus badan greges jadi tidur pilihanku sudah makan itu,Neutral
365,berkarir internasional bro kalau nasional faktor politik nya kuenceng,Neutral
366,baik lah begini contoh baik saya upeti yaa diam diam,Neutral
367,spill mint,Neutral
368,hoho kokk sunbaenimm tuh baik budimann memang tingkat hormon isengku tuh diatas batas normal,Neutral
369,biasa,Neutral
370,drop biasa,Neutral
371,biasa a mu nya kalah,Neutral
372,sebenarnya sederhana untuk langsung suatu kesimpulan manusia dilahirkan keadaan fitrah suci orang tua nya lah menentukan warna kehidupan si anak kedepannya orang tua merawat anaknya berdasarkan buku petunjuk kitap suci anak akan cenderung baik,Neutral
373,simpang agus salim antrian kendaran normal diketiga kaki simpang situasi arus lalulintas lancar,Neutral
374,tidur normal begadang liat mu membuat hidup lebih bahagia,Neutral
375,orang priveleged je rasa air evian biasa biasa tak semahal lain,Neutral
376,menghayal menunggu tiba masanya penyakit covid setara masuk angin biasa diobati cukup minum antagin kerokan menunggu masa tiba tetap jaga kesehatan jaga diri iya masker vaksin taat prokes jadi solusi terbaik,Neutral
377,tidak pernah telusuri tuntas makna kisah ayat alquran disampaikan biasa ambil sepotong ayat lalu sebarkan menjelekan ajaran islam,Neutral
378,dong juga biasa selamat sore,Neutral
379,punya kelebihan pirasat mungkin kebetulan,Neutral
380,termakan sumpah a da_pink kartu undangan berwarna merah terlempar saja secarik kertas bagaikan musibaha besar membuat kepercayaan diri sarah nyaris lenyap satu per satu sahabatnya melangkah menuju pelaminan ia betah melajang,Neutral
381,luar kelihatan baik baik tapi pikiran ku kusut sekali rasa bersalah overthingking terus,Neutral
382,sebuah pengalaman luar biasa menyaksikan teknologi belum apa apanya dibandingkan gejala alam,Neutral
383,kalau posisinya mirip sender biasa sih soalnya juga jelasin kan baru liat linenya kan semua orang tahu line kamu nder juga bilang sorry jadi buat ntuh biasa sih,Neutral
384,sama bagi apakah engkau memberi peringatan engkau memberi peringatan mereka mereka tidak beriman qs iya sin ayat,Neutral
385,pesan kepada orang ahli agama ulama sekalipun berdirilah dijalur ilmu tegas benar jangan abu abu partai hanya butuh kalian disaat mereka butuh dukungan suara sifat demikian adalah munafik licik,Neutral
386,gaiss saranin micellar water skintype normal to dry sensitif sama kandungan fragrance terima kasih,Neutral
387,bila tengah cuti memang je tak kena saja kacau tak tenang,Neutral
388,bagaimana cara menonaktifkan karyawan mengundurkan diri apa persyaratannya,Neutral
389,biasa sekali ending sebuah kesabaran air mata maksudnya orang kebanyakan sabar ujungnya nangis,Neutral
390,hi kak ryan diar konfirmasi terlebih apakah pada akses apple tv atau akses lainnya kak diar,Neutral
391,apa kabar es doger m bisnis laundry m kpk nya takut usut uenaknya,Neutral
392,tahu fantasi campuran telurnya biasa pakai putih telur soalnya,Neutral
393,normal mana investment verification,Neutral
394,juga jajan pakai duit sendiri biasa minta nyokap kok bisa ilang yaa,Neutral
395,mturnuwun,Neutral
396,dengar kabar kageyama jualan baju koko ditanah abang,Neutral
397,apaa kabar jangan lupa sarapan,Neutral
398,waktu mau menikmatia weekendku tbtb awal weekend kabar bikin full banting setir ganti jadwal letas enjoy this,Neutral
399,gaji guru itu honorer jauh sejahtera kerja penuh bagaimana suruh pindah dari jabar,Neutral
400,respect sama mu mampu tahan tim tebaik bornmounth adu penalti tertawa,Neutral
401,hubungan keluarga mertua oke je xde isu tegur je semua ipar duai macam biasa n buat baik je semua orang x kisah lah orang suka atau tak penting jangan sibuk pasal hidup orang n jangan campur urusan orang kalau yang mengadu pasal masalah rumahtangga layankan je,Neutral
402,schapp pendaftaran ut lewat snm sih trivia statistika inferensial distribusi normal disebut distribusi gauss,Neutral
403,b karena nama kembaran si haechan jadinya luar biasa,Neutral
404,setibanya jerman studio syuting berjalan biasa cuma aconh ngeliat gelagat zema mulai menuju lebih care sama jerman maklum insting bencong beres syuting tiba a ze mau break sebelumnya dari semua kegiatan syuting mau balia jerman saida,Neutral
405,tua bingung cari identitas diri,Neutral
406,wes tak sepurokan,Neutral
407,bukti jelas orang muda tak semestinya lebih baik saja berpemikiran bertindak dinasaur sepatutnya bebas mengkritik dalam masa sama bersedia dikritik hujah mesti dibalas hujah terus hominem memalukan,Neutral
408,serah mau bagaimana hanya kehidupan normal,Neutral
409,moj yukks offr sesuai budgt,Neutral
410,orang mesti kata yaka banyak diam ye mmgla cukup banyak close ones tapi banyak diam kenduri or gather with families especially aunts uncles cukup banyak salah baik diam sengeh jee pastu selfie ada memory so okayla anak cakap banyak letih,Neutral
411,bukan cinta suka lebih persaudaran sempat terjalin jangan lepas saja masih mengingatmu tak lupa kebaikanmu ku tunggu salatiga meskipun pernah kontaka an semoga kamu baca iya,Neutral
412,sebenarnya zus memang tak sedap biasa je saya kalau kopi banyak branch yang paling sedap tetap cbtl,Neutral
413,walah konangan tidak normal,Neutral
414,hallo tahukah terdapat bukti menunjukan sars cov virus penyebab covid dilaporkan dapat menginfeksi hamster apa sih perlu ketahui infeksi sars cov hamster,Neutral
415,nonton episod belum selesai,Neutral
416,tbh sedikit kok begini case gini kek biasa begitu tertawa maaf maaf,Neutral
417,hey ka rbfmsulbar mau request lagunya queen_jacks menit dong d putar iya makasih,Neutral
418,biasanya pergi olahraga sendirian,Neutral
419,tedia hari saja katapat,Neutral
420,kalau segini katanya worth it apa kabar hp tertawa apa-apa,Neutral
421,detektif berhasil menangkap pelaku hipotesanya membiarkan pelaku bunuh diri sama dengan pembunuh conan edogawa shinichi kudo,Neutral
422,terus harus bayar kalau beban saya maklumi kalau di sebut tagihan benar,Neutral
423,duit ilang k kotak biasa simpen duit,Neutral
424,siapa mengajak kebaikan dia mendapatkan pahala pahala orang yang mngerjakannya hari muslim,Neutral
425,hey mana mungkin peringkat fifa jauh mentok palingan divisi eropa mungkin trial bulan,Neutral
426,kasih contoh dengan benar bagaimana menghormati ulama tidak mengkhianati pemberi amanat,Neutral
427,ih iya tapi tahu efeknya soalnya biasa pakai yang ini kak,Neutral
428,ayo menjadi ikan noon,Neutral
429,kalau ko sanggup sewa bilik hidup apa adanya makan roti or maggi je hari kahwinlah kalau biasa hidup selesa taknak hidup susah simpan la duit sebelumnya,Neutral
430,kadrun ngebet benar mau melengserkan jokowi tidak kerja jelas membuat situasi dki morat marit tidak lengser presiden berprestasi yang menetapkan standard baru pemimpin nkri,Neutral
431,iya namanya khilaf biasa tho min,Neutral
432,iya makanya aneh sekali bukan perkara punya anak tidak nih memang anti sangat sama kekerasan dia beranggapan normal bentak nyubit anak,Neutral
433,mulut rani kempot saking nafsu mengenyotnya benar tak lama kemudian cairan kental manis tumpah mulutnya enaknya permen blaster a,Neutral
434,ruangan ruangan favorit selama jadi mahasiswa kaya hampir satu harian ngabisin waktu disini pulang rumah kaya buat tidur apa waktu santai duduk koridor mandangin langit senja kangen sekali masa masa sekarang tinggal jadi kenangan,Neutral
435,patrick wilson berperan astronot john bradley whistle blower patut diacungi jempol totalitas aktingnya soal kualitas saja akting halle berry menjadi juara berkat profesionalitas jam terbang lebih lama,Neutral
436,ld nya scratch normal ld itungannya smol demej yaa dom jakarta nderr,Neutral
437,betul phi tidak pernah memperhatikan tanggalan ganti hari tuh iya sudah biasa tak hari spesial,Neutral
438,iya apa-apa kok santai,Neutral
439,drop biasa thanks,Neutral
440,fokus di satu bidang hingga benar benar mahir akan membawa kesuksesan informasi konsultasi pelatihan hubungi permatagroups partner your business tel,Neutral
441,iya kalau biasa kek win makanya dibiasain kecil deh,Neutral
442,iya apa begini gegara kecapean iya biasa ingin begitu tidur cepat,Neutral
443,rasa orang akal sehatnya jalan mikir mau gantikan pak jokowi mau diganti sama siapa pasti paham maksud karena menrut semua didesign iya berdoa pak jokowi ada apa selesai masa jabatannya gantiny lho ngeri sedap,Neutral
444,katanya aktif normal setelah tanggal pebruari benarkah,Neutral
445,karunia pekerjaan siapa saat bekerja perusahaan instansi swasta maupun pemerintahan baik karyawan biasa atasan ingin pekerjaan anda membawa berkah buku bisa menjadi wawasan mencerahkan bagaimana bekerja membahagiakan,Neutral
446,kalah biasa menang kaget,Neutral
447,mengobrol tidak jadi pelawak to beri pesan kita bukan lh orang sangar,Neutral
448,saja lalai,Neutral
449,ngewibu,Neutral
450,selamat pagi teh gimana kabar dipagi semoga tuhan memberikan kesehatan dilimpahkan rejeqi nya,Neutral
451,orang biasa mimpi biasa,Neutral
452,semoga lah menang,Neutral
453,syafi i ma arif pernah berkata budaya arab rongsokan diadopsi banyak warga indonesia pakai logika pernyataan jendral dudung sangat logis bagus menggerus budaya rongsokan arab,Neutral
454,apa kabar presiden yaa,Neutral
455,makan apaan hampir dolar sekalia kayaknya semahalnya makan biasa sana dolar bangsa sekali rentang sekian hari kalau jalan sana sisanya makan bawah dolar pun jadi tertawa,Neutral
