,full_text,emotion
262,bertarung prabowo anies ganjar pemain tambahan,Anger
263,tausyiah anies depan gus miftah gibran,Neutral
264,rugi besar bangsa kalau orang sebaik anies disingkirkan,Anger
265,juga politisi tersandera prabowo airlangga zulhas sby ahy terpaksa sby ahy fahri hamzah yang takut bapak kaesang yang takut mertua bobby ganjar mahfud md anies cak imin yang berani melawan,Fear
266,komen teratas komen pedas kubu anies dari netral sisanya ganjaris mau buka satu capai kesimpulannya apa terus,Anger
267,tetap anies,Neutral
268,anies mengatakan memerdekakan palestina bisa mendamaikan bisa mencoba memberi jalan anak anak palestina meluaskan wawasan pergaulan diplomasi dunia internasional bersatu rakyatnya semoga bisa pejuang sebelumnya seperti soekarno dkk,Fear
269,ganjar tertinggal prabowo melesat anies mengejar siapa pemenang sesungguhnya,Neutral
270,pak anies punya teori amin punya aksi kombinasi perfect,Joy
271,pak anies memang tokoh istimewa bawa kejayaan ummat,Joy
272,pak anies guru besar teori pembangunan levelnya dewa,Joy
273,pak anies cak imin duo keren bawa kejayaan,Joy
274,drama politik in playing victim padahal kalau salah satu menang iya juga politik in politik asal bukan anies,Anger
275,survei populi center posisi amin nomor buncit anies baswedan bilang begini,Neutral
276,bakal calon wakil presiden koalisi perubahan muhaimin iskandar cak imin mengaku optimis dirinya anies baswedan meraup suara p,Neutral
277,kalau mah pendukung anies pindah negara sklian,Anger
278,anies sama hamas iya sepertinya apa apa salah pokoknya,Anger
279,kalau mah percaya sekali sama pak anies,Joy
280,bmth ji da bin isyana anak bem malam gaza anwar usman witan palestine boycott presiden jokowi gibran prabowo anies baswedan ganjar pdip pilpres viral capres cawapres persija persib persebaya pss mahkamah keluarga,Fear
281,anies muhaimin ogah pdip,Anger
282,keberhasilan anies jakarta,Neutral
283,posting komentar sama sama bodoh melihat sejak awal wawancara gampangnya masyarakat percaya potongan wawancara kurang detik juga anti jokowi anti anies sesuai fakta isi berita media cetak independent,Anger
284,dukungan selalu untuk pak anies baswedan pak muhaimin iskandar duet akan membawa perubahan positif,Joy
285,beda cerita sebelumnya kalau anies buat posko aduan intimidasi begini dibilang cemen playing victim terus,Anger
286,pemimpin berani mengambil langkah maju pemimpin kami butuhkan sukses selalu pak anies baswedan,Joy
287,anies pilihan terbaik menjawab tantangan masa kini,Joy
288,hari penilaian terhadap capres ganjar kurang berani sedikit oportunis jiwanya baik cukup pintar prabowo lantang berani kurang bijak cepat tersulut nasionalis anies oportunis pintar merangkai kata kurang idealis cerdik,Neutral
289,pernyataan jusuf kalla mengingatkan tentang pentingnya pemimpin berwawasan pak anies baswedan sosok berwawasan,Neutral
290,pak anies siap sekali kalau mah,Neutral
291,kalau ganjar pdip berubah sikap gayanya melebihi oposisi yakin ganjar kalah anies karena bulan kemarin me muja akan melanjutkan program sekarang tiba berubah,Sad
292,dukung bermasalah hukum ah sama kelen mending anies deh mumpung tutup pendaftaran,Anger
293,buzzer auto komen bang sengaja sebar sama pihak prabowo sederhana mereka cari sensasi postingan pak anies biar ikutan nebeng pembahasan pak anies,Anger
294,anak muda butuh pemimpin bisa menginspirasi pak anies baswedan inspirasi banyak generasi,Joy
295,anies janjikan kpr mudah semua orang punya rumah kamu masih muda baru mau nikah baru menikah lah janji capres anies baswedan masa mau punya rumah sendiri bebas rumah orangtua mertua indah amin amanah terpercaya,Joy
296,pilpres kali andai terjadi putaran akan dukung siapapun jadi lawan prabowo mau ganjar anies ayo lawan jangan biarkan kecurangan menjadi pemenang,Anger
297,pendekatan anies baswedan pembangunan berkelanjutan mencerminkan visi modernisasi wilayah perkotaan indonesia,Neutral
298,biar kuperjelas kegiatan paslon ini ganjar mahfud fokus pemenangan elektabilitas naik anies imin fokus kampanye gagasan perubahan kemajuan bangsa ps gibran fokus ngelucu being gemoii staycool tahu apa apa,Neutral
299,pernyataan jusuf kalla mengajarkan betapa pentingnya pemimpin kompeten pak anies baswedan kompeten,Joy
300,jadi sipil bikin parpol pencalonan disahkan kpu lalu dipilih rakyat apa belum cukup jadi ruwatan prabowo pak seharusnya bagaimana mari kampanye tidak pilih prabowo terus pilih siapa ganjar apa anies,Anger
301,dukungan anies baswedan industri kreatif mencerminkan pemahamannya potensi ekonomi sektor tersebut masyarakat lokal,Neutral
302,amin bersaing survei prancis australia jubir anies hasil lebih kredibel,Neutral
303,bang pak anies punya visi misi fokus menurunkan sembako sembako demikian pajak gila buat rokok pasti bakal ikuti turun jadi bantu untuk menangin,Joy
304,indonesia butuh pemimpin memiliki pemahaman mendalam masalah bangsa pak anies baswedan punya,Neutral
305,usah pura pura dukung ganjar kamu pendukung ganjar sama anies sekarang solid buat lawan dinasti jadi usah kamu pura pura jadi pendukung ganjar dasar buzzer wowo,Anger
306,pak anies baswedan pemimpin berpengalaman siap membawa perubahan,Neutral
307,di pilpres juga dukung anies baswedan,Anger
308,kalau pakde dukung anies berarti kamu dukung anies dong,Joy
309,artikel tim anies bilang diframing didegradasi elektabilitasnya biro survei lokal ujungnya merendahkan reputasi biro lokal sure pay bangga embel nama asing kredibel padahal pakai metodenya telesurvei hasil tetap tapi merasa lebih bersaing,Anger
310,don t worry anies presiden ikn batalkan,Joy
311,anies kalau bicara mirip susu tetangga gede empuk pulen tidak pernah dipegang,Sad
312,pak anies bersama sama membangun indonesia lebih inklusif berdaya saing,Neutral
313,tandanya beliau mempunyai kecerdasan berbeda mas anies saling melengkapi,Joy
314,justru saatnya berhenti denial atas hasil survey anies kuat menengah atas lemah masyarakat berpendidikan rendah jumlahnya lebih banyak itu mau mau mesti punya kebijakan populis jangan canggih terus dikampanyekan masyarakat bawah ngerti tertawa,Anger
315,dengerin lah kalau anies b bercerita capai deh nambahin dosa kalau ikuti komentarin,Anger
316,gerakan rakyat kentongan perubahan elemen relawan pendukung anies gus imin solid,Neutral
317,biar tahu sebelumnya siapa tahu amin menang kalau ditunjuk anies menteri kabinetnya sebagian besar orang profisioal akhlidibidangnya bukan asal tunjuk sempelan mirip kabinet singanu segala komandan ormaslah ditunjuk jadi menteri mantan preman para penjilat besorban,Anger
318,pemimpin berkomitmen pendidikan masa depan anak muda anies baswedan pilihan tepat,Joy
319,pak anies pemimpin visioner peduli kemajuan bangsa bersama sama mendukungnya,Joy
320,anies baswedan sebut pihak tak mau perubahan ri bukan sekelompok orang,Neutral
321,anies targetkan keluarga punya rumah bagaimana caranya,Neutral
322,pemimpin memiliki pengetahuan kemajuan bisa terelakkan dukung pak anies baswedan,Joy
323,kamu mau nyoblos anies kalau iya usah cerewet perempuan,Anger
324,janji anies baswedan terpilih jadi presiden permudah akses kpr,Neutral
325,pak anies percaya dan pak muhaimin membawa perubahan positif indonesia,Joy
326,variabel dependennya ahy tak diambil anies jadi bukan independen bro,Neutral
327,masyaallah usia pak anies waktu tapi sevisioner cara berpikirnya,Joy
328,yakin pak anies bapak akan jadi presiden,Love
329,anies baswedan calon presiden memahami peran penting anak muda pembangunan negara,Joy
330,pede kamu buat anies lebih baik minta maaf pada minta izin,Anger
331,berkah selalu buat bapak anies cak imin,Joy
332,pemaparan pak anies keren anak mudanya yang merasa solutif,Joy
333,kalau anies ketiak paloh dong drun,Joy
334,semangat terus pak anies yakin bapak jadi presiden,Joy
335,jubir anies tuding presiden jokowi sutradara drama politik indonesia banyak buktinya,Anger
336,saya pribadi pilpres diikutin capres sudah uzur pasti bakal selalu toxic koh tahun depan kayaknya lanjut sujud syukur tapi dilantik anies,Joy
337,semua komedian amp komika punya tingkat kecerdasan cukup tinggi kaget kalau pak anies sepecah,Joy
338,anies muhaimin unggul ganjar mahfud sumatera jabar dki banten masih bawah pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
339,maluku papua anies muhaimin ganjar mahfud prabowo gibran ganjar unggul pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
340,sulawesi anies muhaimin ganjar mahfud prabowo gibran ganjar pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
341,kalimantan bali ntb ntt anies muhaimin ganjar mahfud prabowo gibran ganjar pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
342,dki banten anies muhaimin ganjar mahfud prabowo gibran anies pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
343,jawa tengah diy anies muhaimin ganjar mahfud prabowo gibran ganjar unggul pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
344,jawa timur anies muhaimin ganjar mahfud prabowo gibran ganjar pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
345,jawa barat anies muhaimin ganjar mahfud prabowo gibran anies pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
346,sumatera anies muhaimin ganjar mahfud prabowo gibran anies pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
347,survei capres indonesia barat tengah timur versi poltracking nasional anies muhaimin ganjar mahfud prabowo gibran ganjar pemilihjokowi makinpakbowo lanjutkankemajuan untukbangsa,Neutral
348,speaking of antara calon pak anies frequent user mrt sih amp portfolionya jakarta bisa bikin kopaja metromini ajegile savage gone,Joy
349,terserah kalian mau cap apa jelas pendukung jokowi periode sekarang pilih ganjar mahfud ganjar lolos putaran kedua akan pilih anies imin paham,Neutral
350,mana mungkin doi pilih anies wong list paling dibenci anies sebelumnya baru pdip abis baru bowo,Anger
351,idenya main efek jangka panjangnya bagus sekali pak anies cak imin,Joy
352,tetap pilih pak anies,Love
353,mana pilih pak anies cak imin termasuk daerah tempat menang nya survei apa di omongan,Anger
354,fokus anies baswedan reformasi pendidikan memberikan dampak positif jakarta,Joy
355,dinasti politik mah selesai pak anies tidak urusannya sama jokowi,Neutral
356,capres cuma prabowo yang paling pantas iya pak anies,Neutral
357,y diberi pilihan apa mau ndukung opa ulik jelas pernah satu barisan sama fpi anies makin kacau negeri pancasila hanya ganjar mahfud konsisten tegas menolak intoleransi,Fear
358,anies baswedan menunjukkan kepemimpinan kuat gubernur jakarta memperlihatkan kemampuannya mengelola kota beragam dinamis,Joy
359,baru survey ko pak anies tetap terdepan doaku untukmu amin,Joy
360,kalau jadi teman sd nya ganjar pasti iseng teriak cinta prabowo anies biar kaget tertawa kan teman sd harusnya sebentar dong,Joy
361,ganjar saja biaya lari antar kota antar propinsi mungkin bulan habis m rasa kalau anies bisa berkata² ada aksi nyata nato rakyat palestina tidak butuh kata²,Anger
362,ending drama busuk gibran rakabuming raka digantikan sosok berinisial e tujuan utamanya adalah menggagalkan prabowo amp anies petugas partai yang pimpin negara,Anger
363,kawal terus pak anies,Joy
364,rocky gerung mengaku tahu jalan pikiran anies prabowo tidak ganjar,Neutral
365,orgnya anies,Joy
366,mohon maaf anies selalu bacot tydac beliau coba tinggal gaza,Anger
367,pokoknya pak anies,Neutral
368,jeblok beberapa lembaga survei nasional pasangan anies baswedan muhaimin amin ternyata kompetitif kandidat lainnya hasil dua lembaga survei internasional caritau sini,Neutral
369,buat survey live youtube x hasilnya anies habis tidak berani dia buat survey live youtube survey dibayar bayar akan menang,Anger
370,lawan pak anies waktu jadi cagub sebelumnya blunder ayat al quran lawan pak anies waktu jadi capres blunder suka nontoon p,Anger
371,gara konsep anies sekarang pengembang bank berani pasang depan rupiah plafon disokong bank makanya sektor properti bergeliat setelah mati suri jelas ngebantu sangat yang punya rumah,Joy
372,tertawa berharap nyalip prabowo tahunya sedikit malah kesalip anies mamaam tuh dum,Joy
373,masa bodo mau ngdukung apa yang penting anies jadi gubernur d hati rakyat,Love
374,maksd ini prabowo jelas ko survei sebelah ambrol jadi cari cari kesalahan si anies malah lebih percaya survei prancis,Sad
375,yakin pak anies baswedan pak muhaimin iskandar membawa indonesia arah lebih baik,Joy
376,eks menag fachrul razi dukung anies cak imin pilpres,Neutral
377,pak anies baswedan pak muhaimin iskandar pemimpin akan membawa solusi nyata masalah masalah bangsa,Neutral
378,kalau kepuasan jokowi menurun anies baswedan untung mr ganjar mahfud pdip posisi maju kena mundur kena,Neutral
379,jiahahaha kamu bilang gibran jadi cawapres anies ikutan sorak anjing bukan spesies tolol penyembah politisi figur mirip kamu njing,Anger
380,pasang banner relawan sobat anies dpd banyuwangi bersama bapak ponco seno jakarta,Neutral
381,seandainya serangannya membuahkan hasil misalnya tingkat kepuasan jokowi menurun bukan ganjar menikmati malah anies yang nyata puas larinya anies kalau sia² buzzer pdip ganjar nyerang frontal jokowi,Anger
382,capres memenuhi syarat dua orang pak anies pak ganjar kitakan tahu tanggal revisi amandemen lain,Neutral
383,indonesia membutuhkan pemimpin bersih nepotisme pak anies baswedan pak muhaimin iskandar,Love
384,anies janji kemudahan kpr pekerja informal,Neutral
385,ngikut ibu di video doi anies nasionalis,Joy
386,setuju sekali bakal sukses besar anies cak imin,Joy
387,sebagaima indonesia semuanya salah anies,Anger
388,pak anies baswedan calon presiden penuh integritas dedikasi,Love
389,yakin pak anies cak imin menjadi pemimpin mampu membawa kemajuan keberlanjutan masyarakat,Love
390,anies juga pernah jadi jubir jokowi,Neutral
391,main main tempat dukung ganjar berbeda pendapat langsung serang tertawa sebelumnya gini kan pendukungnya prabowo sama anies iya sekarang malah diam,Anger
392,yakin pak anies baswedan pak muhaimin iskandar membawa perubahan positif negeri,Joy
393,menarik melihat bagaimana pak anies cak imin berkolaborasi membawa ide ide segar panggung politik,Joy
394,anies nyapres cuma buat ramai,Joy
395,kampung susun akuarium jadi contoh anies soal masalah hunian berkeadilan,Neutral
396,pak anies baswedan pak muhaimin iskandar sosok akan memerangi nepotisme memastikan keadilan pemerintahan,Neutral
397,pantang mundur pak anies,Love
398,allohuakbar insyaallah anies jadi presiden imin jadi wakil presiden,Love
399,perhatikan sering sangat bikin survey tetap pak anies amin,Neutral
400,indonesia membutuhkan pemimpin pak anies baswedan pak muhaimin iskandar memiliki visi komitmen,Joy
401,menunggu anies umumkan tim pemenang,Neutral
402,pendukung ps ke anies berapa persen rasa sangat banyak,Neutral
403,cukup warga jakarta yang kibuli janji janji manis bau amis sama si anies,Anger
404,anies baswedan semangat terus anak muda dukung kamu,Joy
