username,full_text,topic,predicted_label,probability_emotion
RadioElshinta,Timnas Indonesia mencetak sejarah dengan berhasil lolos ke putaran ketiga kualifikasi Piala Dunia 2026 sekaligus memastikan akan berlaga di Piala Asia mendatang. Apa yg perlu menjadi catatan dan evaluasi agar Timnas Indonesia bisa berbicara banyak di putaran ketiga kualifikasi https://t.co/u7294jtDsb,2,Joy,0.33327046036720276
okezonenews,Jadwal Timnas Indonesia di Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia: Skuad Shin Tae-yong Siap Tempur! https://t.co/1cyqVbBrGS,4,Joy,0.4497239291667938
kebakarand,Hebirote harus berkumandang di setiap match timnas kalo main di Indonesia,3,Joy,0.5182963609695435
freakinmouthh,@nocontextpersib buset timnas aja lu nyinyirin stress,3,Joy,0.24072545766830444
yuana_prant,@HadiGunawan1306 Bilangin ke rcti bang itu iklan yg bikin layar jadi kecil ilangin aja mana frekuensi nya banyak bener tiap 5 menit kliatan komersialisasi bgt buat timnas mentang 2 prime time Sama klo dah klar langsung sinetron kliatan bgt cuma ngejar rating Dan gratis berani nggak?,8,Love,0.20812253654003143
OLaksito,@FaktaSepakbola Oke nian. Mungkin jahit rumput lapangan blm bagus bisa kram. Bang mohon Sikat Abis oknum yg debat asal usul pemain timnas. Itu sdh masuk kategori RASIS...,6,Neutral,0.3463786542415619
hengponjaduul,@kegblgnunfaedh Kayaknya Ananag-Ashanty batin begini nih gapapa dah walk out yang penting akhirnya timnas menang wkwkwk https://t.co/rS0IWSLW4e,6,Joy,0.32517892122268677
pacarayis,info akun bola yg bener bener akurat buat timnas dong. sama eti kadang gue suka bingung yg mana yg serius yg mana yg becanda,7,Anger,0.29678577184677124
Majid_cil,Timnas ku kok jadi keren gini cok https://t.co/QEY0MsPj59,3,Joy,0.3768702745437622
ifatkhulhimam,Buat AFF nanti yg dikirim timnas yg main di toulon aja bareng coach Indra Sjafri. Biar pengalaman ada. Kalau kalah lagi ya rapopo,1,Neutral,0.2757989466190338
AndryDwiPurwoko,Hak siar timnas balik ke mnc lagi ,3,Joy,0.2877390682697296
detiksport,Pelatih Timnas Indonesia Shin Tae-yong menyoroti rumput Stadion GBK yang kurang baik. STY berharap Stadion GBK tak lagi digunakan untuk konser melainkan untuk pertandingan sepakbola. https://t.co/vbz2cPp2wF,7,Love,0.25970742106437683
iradiojogja,Timnas Indonesia menang tidur Anda semalam nyenyak? Coba cerita di #PAGIPAGI Bareng Ari dan Adel ! https://t.co/57YQ64nD26,1,Joy,0.44754672050476074
idyllic48bola,@panggilakuparis @Irawan04_ @sunw00_24 @UpdateBolabola Di luar Kualifikasi Piala Dunia 2026 Zona Asia Emtek sudah nayangin beberapa laga Timnas Senior sepanjang 2024 saat uji coba (dihitung sejak trainning center di Turki sebelum Piala Asia 2023 Qatar),2,Neutral,0.28451240062713623
liilyot6,@secretnumberuni Tenang aja masih ada US tour sebelum menyaksikan timnas Di bulan itu ,8,Love,0.23610493540763855
ihwandi_9,@aripdarmawannn Legend Timnas Anang Ma ruf,3,Love,0.24158427119255066
cnbcindonesia,Skenario Timnas Indonesia Bisa Lolos ke Piala Dunia 2026 https://t.co/SkCY5OZmyb,3,Joy,0.3759908378124237
camelopardalism,@hanzonymous08 @CibugelBoys @GIBOLofficial eh mau tanya bang emang kalo nonton di stadion ga boleh ya kamera pribadi ya? apa cuma di laga timnas kaya gini? *serius nanya ga pernah nribun soalnya,8,Anger,0.32999902963638306
GalihSenpai2,@afcasiancup Lagi-lagi Timnas India dibikin geleng geleng kepala oleh Timnas Qatar,1,Joy,0.23569096624851227
KPOPVIRALTV1,ANANG ASHANTI RUSAK MOMEN TIMNAS AEEE COKK JANCOK,3,Joy,0.2126496136188507
iirfnhlm,Ya Allah perkara chants doang diributin si paling orisinil emang gak bisa liat timnas nikmatin euforia,3,Anger,0.311222106218338
rflndyf,Berharap pemain timnas bisa nyanyiin Indonesia Raya dengan lantang,4,Neutral,0.291000634431839
R4denB0t,@isiulangwaktu @sunw00_24 @baby_tigris @jawharie__ @SiaranBolaLive Nggak rugi juga sih udah sampai ronde 3 aja sebuah prestasi besar. Ekspektasi jangan terlalu tinggi nanti kecewa cukup kita syukuri timnas masih bisa ikut meramaikan kualifikasi pildun..,3,Anger,0.4780438244342804
montimalano,@The_RedsIndo Bener sekali Marcelino justru jadi pemutus serangan timnas Indonesia berlama lama dgn bola lalu berikan ke lawan minta jadi penendang bergaya ronaldo malah jadi penembak burung,3,Anger,0.45710650086402893
snnyxyde,@HabisNontonFilm Tolong match Timnas Indonesia selanjutnya ambil alih aja yaa @SCTV @vidio @Indosiar. Jangan diambil sama tv yang itu ,3,Anger,0.36821550130844116
VIVAcoid,Anang Hermansyah Disebut Walk Out Setelah Disoraki Satu Stadion Usai Timnas Indonesia Menang https://t.co/gr5M2337MS,3,Love,0.36966460943222046
Nikolas_sypt333,Timnas Portugal meraih kemenangan 3-0 atas timnas Republik Irlandia pada laga persahabatan di Stadion Municipal de Aveiro Selasa (11/6/2024) atau Rabu dini hari WIB. https://t.co/51vgIEFb5u,1,Joy,0.6973214745521545
895jizfm,Selamat hari Rabuuu... semangat donk pastinya pagi ini se semangat semalem timnas lolos Kualifikasi Pildun... :)) nah biar semangat nya ga kendor dah ada #SEMPAG ni sampe jam 9 ntar :)),3,Joy,0.9884632229804993
mutmau_reog,Gantian dulu gaiss semalem dah timnas sekarang menyambut seokjin dulu,3,Joy,0.7361505627632141
Nikolas_sypt333,Pekan kemarin Real Madrid berhasil menyegel transfer pemain idamannya Kylian Mbappe. Penyerang Timnas Prancis itu diboyong ke Santiago Bernabeu dengan status bebas transfer lantaran ikatan kerjanya di PSG kedaluwarsa pada musim panas ini. https://t.co/OOE5JR2mmr,3,Joy,0.4264499247074127
HooliganRED1,@weyeschae @UpdateBolabola Peter drury dong...kapan ya timnas indo bisa di komentarin dia...semoga bisa suatu saat nanti ya Allah,3,Sad,0.29387858510017395
acknowledgome,Jadi udah tau kan kenapa harga tiket nribun Timnas di GBK makin mahal......,4,Fear,0.24103009700775146
eatjinjuseyo_,jadi gini ya rasanya negara punya Timnas Keren🇮🇩 https://t.co/7nj2AUvZkl,3,Joy,0.21115438640117645
tempodotco,Presiden Jokowi Bikin Vlog Abadikan Keberhasilan Timnas Indonesia Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/RzyoEYUoQO #TempoSport,1,Anger,0.28534242510795593
Zulkifly_Ramli,@Indostransfer Syukurlah gak bakal liat timnas main jelek lagi gara2 lapangan GBK yg JELEK,4,Sad,0.3024051785469055
kojirouzumaki,@idextratime @bliblidotcom Siapapun lawannya timnas harus lebih bekerja keras buat lolos ke Pildun,2,Joy,0.29042714834213257
seuppie,ajggg gara2 timnas main smlm kirain udh hari jumat ,3,Sad,0.3071582317352295
Nikolas_sypt333,Timnas Indonesia dijadwalkan menghadapi Timnas Filipina pada matchday terakhir Grup F putaran kedua Kualifikasi Piala Dunia 2026 Zona Asia. Bentrokan tersbut akan digelar di Stadion Utama Gelora Bung Karno. https://t.co/ZEnq80n1rZ,7,Joy,0.5064309239387512
Football5star,Timnas Indonesia berhasil menemai Irak lolos ke putaran ketiga Kualifikasi Piala Dunia 2026 Zona Asia setelah mengalahkan Filipina dengan skor 2 - 0 malam tadi sob ! Saat ini Indonesia masih berada di posisi runner up grup F dengan mengantongi 10 poin dari 6 laga sob ! https://t.co/2wLUkhDlFE,2,Love,0.6335469484329224
ziwchan,@fauzisetiaw @idextratime @erickthohir main di timnas belanda u-21 pas umurnya udah 22,9,Love,0.22907336056232452
hasan_taufiqi,@fauzisetiaw @idextratime @erickthohir Perlu banding ke pengadilan olahraga kasusnya karena bang Paes udah pernah main di timnas Belanda,1,Joy,0.2912577688694
liputan6dotcom,Ditanya Peluang Timnas Indonesia Lolos ke Piala Dunia 2026 Asnawi Bocorkan Bakal Ada Pemain Baru https://t.co/MwCnIdXbVd #Bola,2,Sad,0.2540532350540161
benntool,@fauzisetiaw @idextratime @erickthohir udah pernah main di timnas 22 kalo ga salah,1,Sad,0.26075977087020874
belanjashopee_,REKOMENDASI KNIT ~ Link shopee ~ Tas : https://t.co/sI7Eq7aOh2 shopee6.6 timnasday arhan filipina syifa hadju timnas aziza https://t.co/CgTnemZpUs,1,Joy,0.40436410903930664
talkoutspoken,Mimpi temenan dan main bareng Timnas ,3,Joy,0.4860653877258301
bsapphirect,@Kayyisaaaaaa allhamdulillah timnas lolos ke tahap selanjutnya,2,Joy,0.21991002559661865
mutunepepito,@illuminaukhtea Indonesia Pusaka emang lagu wajib abis pertandingan timnas sih udah ditungguin di tengah lapangan sama pemain malah nyanyi sendokir.,2,Joy,0.2873477637767792
sangaluonline,Kualifikasi Piala Dunia 2026 Tom Haye Buka Gol Pertama Disusul Rizky Ridho Timnas Indonesia Bungkam Filipina 2-0 di SUGBK https://t.co/2sz3DOf6FR,2,Neutral,0.4825635552406311
Grzkrnwn,Masih euforia timnas menang sampe skrg nangis cokk dijalan mau kerja,3,Joy,0.2904978394508362
akunbotok,@realmadridindo1 Kasian yaa update statistiknya cuma bisa di timnas yg main aja paling 2 bulan sekali wkwkw. Mau update di klub gabisa soalnya ampas,3,Anger,0.22021709382534027
nutriflakes_id,@itsnyettmenulis Cowo R yang greenflag cuma Rizky Ridho Timnas.,9,Anger,0.2839478850364685
actorhanbin,Selamat pagi warga Indonesia (yang timnas sepakbola nya lolos ke round 3 wcq itu) yang berbahagia ,3,Joy,0.7982988357543945
dian_manurung78,@unmagnetism tiba2 gk juara AFF bilangnya : target timnas bukan piala AFF tp piala dunia ,2,Love,0.24894653260707855
Royti7,@iqbal19panduwi1 @idextratime Kapok gan sdh tiga kali ketemu sama timnas digampar bolak balik sama bag irak,2,Joy,0.3326856791973114
tribunkaltim,Daftar Negara Lolos ke Putaran 3 Kualifikasi Piala Dunia 2026 Timnas Indonesia Gendong ASEAN https://t.co/XhHXP1Qma5 lewat @tribunnews #TimnasDay #TimnasIndonesia #Indonesia #Filipina,2,Joy,0.244754359126091
MSNindonesia,Timnas Indonesia Keren Abis Tanpa Ampun Permalukan Raja Piala AFF di Kualifikasi Piala Dunia 2026 https://t.co/iY05rcLDsg,2,Joy,0.3257324695587158
dheshooo,Knp vibe menangnya persib lebih lebih dr timnas??!! Masih gk ngrti,3,Sad,0.23022957146167755
dayenkr03,@Nyimakajja @idextratime @TimnasIndonesia @PSSI Baru nyoba mulai suka bola ternyata rumit ya Tapi gapapa demi timnas bakal belajar seputar bola (aturan² federasi dsb),3,Anger,0.28087928891181946
wow_keren,Kemal Palevi Ikut Sentil Aksi Viral Anang Hermansyah Nyanyi di Laga Timnas Indonesia #AnangHermansyah #Ashanty #KemalPalevi #AriLasso https://t.co/GMG5LbSFCN &amp;utm_medium=social&amp;utm_source=twitter,3,Joy,0.3475707173347473
KhalilAbdurraz2,@enicmat @iridocyclitys @baemilktea Gini Indonesia Pusaka udh jadi anthem bagi suporter dan timnas. Udh jadi sakral bg banyak tim setelah match suporter menyanyikan anthem &amp; pemain berkumpul di lingkaran tengah lalu yg datang merusak momen itu gimana ga nyinyir. Setidaknya riset lah lagu apa yg sering dinyanyikan,3,Anger,0.3374193608760834
gentakharisma,@afcasiancup Mana bendera Timnas kalian yang katanya jago itu?,2,Love,0.2557574510574341
tempodotco,Timnas Indonesia Lolos Ke Babak Ketiga Kualifikasi Piala Dunia 2026 https://t.co/w8Mp2DZtF9 #TempoVideo,3,Joy,0.24299335479736328
hotspot_barokah,@utdfocusid @bliblidotcom Fans Fomo babik nonton timnas cuma buat teriakin pemain yg cakep² doang suuu disosmed sama aja pake istilah cegil nathan cegil Justin cegil Rafael. Apalah itu bangsatttt giliran dikatain gamau disebut fans fomo. Lo pada kemana saat Indo lagi diera kegelapan hah? ,8,Neutral,0.6575987935066223
asahinava,pagiiii untuk timnas indonesiaaa,3,Joy,0.4992149770259857
Nandang32613279,@erickthohir Lapang butut !!!! Timnas keren,4,Joy,0.38837096095085144
Verm1ll1oNs_,@_kyivv @idextratime Timnas overated itu bang,2,Joy,0.22526530921459198
lestari_ira,bedain lah momentum nya pas Liga 1 pas timnas anying kesel merusak momen ngajaredog weh teu kudu komentar ai teu beuki mah ,2,Anger,0.2769717574119568
Auliaxa__,timnas pertamaku️️,1,Joy,0.31004655361175537
aprilliadi2,@UpdateBolabola Selamat pagi lur piye turune mau bengi nyenyak? Wkwk Engko gar ana wong senyum senyum dewek fix fans timnas mau bengi ,3,Joy,0.8495419025421143
jackjackparrr,@idextratime Oh gini rasanya punya timnas keren https://t.co/Kjo2fwJj1E,2,Joy,0.5414409041404724
SaddamPradika,@SiaranBolaLive Kita masih punya Stadion Tugu di Jakarta Utara atau Stadion Lebak Bulus Stadion Benteng Tangerang juga bisa dipakai. Jangan korbankan permainan cantik timnas demi bermain di GBK,4,Anger,0.35999616980552673
GOAL_ID, Seharusnya bisa menang 5-0. Calvin Verdonk senang bisa melakoni debutnya bersama Timnas Indonesia dengan kemenangan atas Filipina. #TimnasDay #TimnasIndonesia #WCQ2026 #Filipina https://t.co/YVkusBxeTG,9,Love,0.45328977704048157
lestari_ira,setiap timnas maen adaaaaaaaa aja supporter tim daerah nu iluan riweuh wkwkwk si paling daerah jieun negara sorangan weh anying,3,Joy,0.22998492419719696
KiswanPrihanto1,Orang Indonesia yg paling bahagia yg tahun ini masih hidup karena selama Indonesia merdeka baru kali ini Timnas masuk putaran ke 3 Piala Dunia sepak bola. @erickthohir https://t.co/LTODyshbeF,1,Love,0.2721506953239441
UnekUnek22,Takut berharap lebih nanti kecewa lagi Ehh gak jadi TIMNAS MENANG #TimNasDay #IndonesiaEmas2045,3,Fear,0.2920936346054077
zzoorana,streets saying tiap abang jay main timnas selalu clean sheet terus gw kayak.. OH... iya juga ya.. what a quality of serie A player... wow..,3,Joy,0.3214896023273468
LigaIDN_Sbobet,Kata Shin Tae-yong Usai Timnas Indonesia Cetak Sejarah Jadi Satu-satunya Negara Asia Tenggara yang Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/IUZWhs0B4Y lewat @pinterest https://t.co/YF0IuH3CQQ,2,Anger,0.35854801535606384
muh_budiawan,Baru kali ini timnas kita mempunyai jadwal padat yang masuk FIFA agenda #KitaGaruda #TimnasDay #AsianCup2027,2,Anger,0.24886703491210938
tempodotco,Daftar 18 Tim yang Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 Timnas Indonesia Satu-satunya dari Asia Tenggara https://t.co/yEnb1qSxBC #TempoBola,2,Love,0.2908053696155548
detiksport,Pemain Timnas Indonesia Thom Haye mencetak gol indah saat melawan Filipina di laga Kualifikasi Piala Dunia 2026. Thom Haye mengatakan gol tersebut perdana dicetak di Stadion GBK dan membuatnya melakukan selebrasi emosional. https://t.co/Srd62IQCjG,4,Sad,0.2852020561695099
OfficialCoin303,Hasil pertandingan Indonesia vs Filipina Timnas Indonesia berhasil mengalahkan Filipina dengan skor 2-0 dalam laga Kualifikasi Piala Dunia 2026 di Stadion Utama Gelora Bung Karno. Indonesia pun lolos ke babak ketiga dan memastikan diri tampil di Piala Asia 2027. https://t.co/7HiNIyUQgc,2,Neutral,0.4051740765571594
mboh34,@rns_jauh @garistengah_id Timnas fersib kapan bang ke round 3? Denger2 ada negara bandung ya sekarang?,1,Anger,0.2821703851222992
dlarskies,@afcasiancup ada timnas kalian ga disitu?,3,Anger,0.2135462611913681
Pabrianto4,@Riweh_Banget Towel bikin Suporter Timnas Emosi sampe ubun2.. Malah diundang,6,Sad,0.2970433235168457
danare_danare,@MaartenPaes30 semoga abang paes segera bisa gabung dan bermain di timnas.,3,Joy,0.3389240801334381
Via26Novia,@TrollFootball Ada ada saja kelakuan timnas Medioker,4,Love,0.24956035614013672
meddddssss,@UpdateBolabola kembali lagi ke ott yg tdk efisien alias punya paket yg sdh ada harus berlangganan lagi dgn paket spesifik timnas dgn harga yg tdk sebanding dgn yg didapat didalamnya selain utk nonton timnas. ,3,Anger,0.4272572100162506
JaycasterID,Highlight Indonesia (2) vs Filipina (0) #TimNasDay Ernando Marselino Verdonk Bang Jay Nathan Towel Ngerusak Rumput GBK FIFA Syifa Lepas Morning Pagi Full Song Ayo Garudaku Timnas Indonesia : https://t.co/sxjROi5GYX https://t.co/QAZmex3jzv,3,Neutral,0.6845946311950684
abcdfriss,@civder yeah anjir ga pas timnas jg ,3,Neutral,0.3006347119808197
onmyrkive,thank you so much Timnas Indonesia kalian semua pantas berada di titik ini kalian semua adalah pemain yang hebat tapi perjalanan kita masih panjang masih banyak yg harus kalian lewati tapi kami selalu disini mendukung kalian apapun hasil akhirnya nanti. see u guys https://t.co/WPGDs3YLRS,1,Love,0.4440561532974243
direktoridosen,gak kabayang deh. ruang dosen hari ini bakal serame apa bahas anang... eh bahas kemenangan timnas &amp; round 3 piala dunia.,3,Anger,0.2896125614643097
sportalavista,Hasil pertandingan Indonesia vs Filipina Timnas Indonesia berhasil mengalahkan Filipina dengan skor 2-0 dalam laga Kualifikasi Piala Dunia 2026 di Stadion Utama Gelora Bung Karno. Indonesia pun lolos ke babak ketiga dan memastikan diri tampil di Piala Asia 2027. https://t.co/HGfDZerMnQ,2,Neutral,0.4051741361618042
avocadorefund,@nocontextpersib Ah ngentot ! Lalaguan sia anjing ! Iyeu teh momen Timnas ulah di bere kisruh jeng asumsi maneh ! Bangsat sia teh !,8,Anger,0.28891700506210327
EkaSehaJanuar,@SerieA_ID Di serie A mungkin ciro immobile di serie A yaa untuk beberapa tahun aja tapi kalau overall di club timnas dan prestasi yaa lawak ciro dibandingkan R9 ,4,Joy,0.4722208082675934
minionwarr,semenjak timnas dilatih sby jd enak ditonton ya,3,Joy,0.3985975384712219
numpahintea,@precumv Bau timnas indonesia lolos piala dunia,3,Joy,0.2835982143878937
gmusic95,Asli risih bgt sm series ini dan yg sebelumnya dan yg sejenis. Bayangin aja jeda nonton PL/Timnas volume tv lg kenceng eh pas jeda iklan nongolnya teaser series kek gini. Kan tengsin!,8,Love,0.3813619017601013
tonokr8s,@reenriinn @YOiuoooop @hheeyheey @idextratime kalo dia ga loyal bela timnas indo dia pasti gamau berjuang dari awal siapa pemain keturunan yang ikut berjuang dari rank 180an? dia juga pasti bela thailand secara waktu itu timnas indo sangat tertinggal jauh dari thai,9,Joy,0.33019453287124634
brightblue713,@FlamioJersey @Jerseyforum Klo toped ada min? Bisa kirim link klo timnas masih ready,1,Neutral,0.44352081418037415
PotatoeIm78348,Udah ikhlas dari semalem kalau ada foto ot7 dan yoongi pakai masker lagi oke lah semalem udah lihat timnas cogan no 9 sama no 7 nya phillipine berasa lihat aktor teen romance kok pada gak kasih tau kalau ada cogan nanti keburu sold out seperti arhan ,3,Joy,0.7684269547462463
indrahmwn,@UpdateBolabola Lah bukannya hak siar Timnas udah dipegang sama Vidio per pertandingan kemarin?,3,Joy,0.30086150765419006
Orsted1_,@UpdateBolabola Vision+ atau mnc vision masalahnya daftar paket tidak langsung aktif harus hubungi dulu cs baru bisa aktif. Kadang nonton timnas lewat ilegal lebih praktis,3,Anger,0.24787501990795135
Officialkjti,Aku akuu akuu 🇮🇩,3,Love,0.23900055885314941
okezonenews,Breaking News: Pembagian Pot Drawing Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia Timnas Indonesia Paling Buncit! https://t.co/CoJTTNMoor,4,Joy,0.4307350516319275
Retrouvailleste,Gak kebayang kalo semalem timnas kalah dan Anang muncul wkwkwk apa gak diamuk massa itu,3,Sad,0.27009356021881104
piiblaynders,@idextratime @bliblidotcom Arhan be like: Di klub gagal timnas gagal. Wes lah balik lagi ke liga dagelan,3,Anger,0.2488315999507904
Edogapuro,@realmadridindo1 jadinya fans barca apa fans timnas?,3,Joy,0.29869914054870605
FebruaryMan50,@MafiaWasit Kita hrus bener2 mempersiapkan diri dgn baik karena suka ngk suka kualifikasi kemarin kita cuma menang dari tim2 ASEAN.. jalan masih panjang dan berat.. semoga STY bisa memunculkan potensi terbaik timnas di 3rd round ..,3,Love,0.23735123872756958
